player_name,draft_year,pick_number,college,height_inches,weight_lbs,position,ppg,apg,rpg,spg,bpg,mpg,topg,fpg,fg_pct,three_pt_pct,ft_pct,efg_pct,two_pt_pct,ws,ws_40,ows,dws,ts_pct,tov_pct,ftr,three_pt_attempt_rate,college_seasons,one_and_done,recruit_rank,is_top_100_recruit,is_top_10_recruit,nba_seasons,nba_4yr_total_mp,nba_4yr_bpm,nba_4yr_vorp,nba_4yr_ws,career_ws48,meaningful_career,bpm_tier,minutes_tier,PosVORP
Archie Goodwin,2013,29,Kentucky,77,198,Guard,14.1,2.7,4.6,1.1,0.5,31.8,3.1,2.9,0.44,0.266,0.637,0.464,0.478,3.1,0.117,1.6,1.5,0.509,18.1,0.594,0.179,1,1,10,1,1,4,2396,-3.02,-0.7,1.2,0.022,1,Bust,Rotation,0
Allen Crabbe,2013,31,California,76,195,Guard,16.17307692,2.365384615,5.807692308,0.9230769231,0.5769230769,36.51923077,1.923076923,1.615384615,0.453,0.393,0.816,0.544,0.504,13.6,0.159,8.6,4.9,0.571,11.9,0.268,0.458,3,0,101,1,0,4,5142,-1.2,1,9.9,0.072,1,Rotation,Starter+,1
Carrick Felix,2013,33,Arizona State,76,195,Guard,10,1.31372549,5,1.058823529,0.6078431373,29.49019608,1.764705882,2.352941176,0.43,0.318,0.657,0.495,0.508,7.3,0.111,4.2,3.1,0.552,15.8,0.33,0.406,3,0,101,0,0,3,521,-3.4,-0.2,0.5,0.057,0,Bust,Bust,0
Isaiah Canaan,2013,34,Murray State,76,195,Guard,15.41176471,2.823529412,2.588235294,1.161764706,0.04411764706,29.36764706,2.308823529,1.882352941,0.433,0.414,0.813,0.539,0.453,20.4,0.21,14.3,6.1,0.606,15.5,0.42,0.514,4,0,101,0,0,4,3748,-2.25,-0.2,3.5,0.043,1,Rotation,Rotation,0
Glen Rice Jr.,2013,35,Georgia Tech,81,225,Forward,18.2238806,2.044776119,6.410447761,0.7611940299,0.2910447761,29.76119403,1.835820896,1.895522388,0.569,0.48,0.797,0.607,0.586,12.29125891,0.21479733,8.438316124,3.910079135,0.6068850433,12.9837683,0.3947442158,0.2544279634,4,0,101,0,0,4,11046,-0.1,5.2,20,-0.065,1,Rotation,Starter+,1
Ray McCallum,2013,36,Detroit Mercy,76,195,Guard,18.33043478,2.4,2.113043478,1.495652174,0.147826087,36.31304348,1.739130435,1.573913043,0.507,0.3877818387,0.804,0.5285170687,0.4902549895,15.46692079,0.1483473374,11.51387838,3.909467865,0.5736385949,13.86136125,0.3859881523,0.3961573773,4,0,101,1,0,4,5616,-2.57,-0.8,4.2,0.035,1,Rotation,Starter+,0
Tony Mitchell,2013,37,University of North Texas,81,225,Forward,13.7,1.1,9.3,0.9,2.9,31.1,2.6,3,0.49,0.34,0.702,0.536,0.545,7.4,0.174,3.6,3.8,0.576,17.9,0.517,0.268,2,0,101,1,0,4,0,0,0,0,0.151,0,Starter+,Bust,0
Nate Wolters,2013,38,South Dakota State,76,195,Guard,18.88571429,5.128571429,4.714285714,1.571428571,0.2428571429,32.51428571,2.085714286,1.828571429,0.46,0.36,0.819,0.507,0.496,23.8,0.226,19.1,4.7,0.56,11.8,0.47,0.269,4,0,101,0,0,4,0,0,0,0,0.028,0,Starter+,Bust,0
Jeff Withey,2013,39,Kansas,83,248,Center,8.120689655,0.4482758621,5.362068966,0.5344827586,2.24137931,19.55172414,1.103448276,1.74137931,0.581,1,0.736,0.583,0.58,13,0.224,6.6,6.4,0.616,15.3,0.677,0.002,4,0,101,1,0,4,2033,0.62,1.4,6.7,0.157,1,Starter+,Rotation,1
Grant Jerrett,2013,40,Arizona,81,225,Forward,4.705882353,0.5882352941,3.294117647,0.2941176471,1.117647059,18.64705882,0.4117647059,1.470588235,0.372,0.409,0.8,0.487,0.324,2.3,0.15,1.2,1.1,0.535,10.4,0.143,0.513,1,1,101,1,1,4,0,0,0,0,-0.128,0,Starter+,Bust,0
Jamaal Franklin,2013,41,San Diego State,76,195,Guard,14.89189189,1.891891892,8,0.9189189189,0.6216216216,28.7027027,2.810810811,2.27027027,0.419,0.277,0.806,0.472,0.508,10.9,0.198,5.5,5.3,0.55,17.1,0.514,0.383,3,0,101,0,0,4,943,-5.9,-1,-0.1,-0.006,0,Bust,Bust,0
Pierre Jackson,2013,42,Baylor,76,195,Guard,16.86111111,6.666666667,3.361111111,1.472222222,0.02777777778,34.25,3.805555556,2.361111111,0.435,0.384,0.778,0.529,0.484,12.2,0.201,9,3.2,0.583,19.5,0.417,0.468,2,0,101,1,1,3,1029,-4.4,-0.7,0.4,0.021,0,Bust,Rotation,0
Mike Muscala,2013,44,Bucknell,81,225,Forward,16.78181818,1.690909091,8.890909091,0.4,2.345454545,29.52727273,1.563636364,2.381818182,0.516,0.3,0.822,0.523,0.527,22.9,0.241,14.6,8.3,0.574,10.9,0.482,0.046,4,0,101,0,0,4,2519,-0.11,1.3,7.1,0.112,1,Rotation,Rotation,1
Erick Green,2013,46,Virginia Tech,76,195,Guard,14.12307692,2.415384615,2.723076923,1.107692308,0.2,29.90769231,1.246153846,1.707692308,0.42,0.352,0.78,0.471,0.448,15.4,0.169,11.4,4,0.543,10,0.383,0.305,4,0,101,0,0,4,0,0,0,0,0.011,0,Starter+,Bust,0
Ryan Kelly,2013,48,Duke,81,225,Forward,1.756097561,0.3902439024,1.853658537,0.2195121951,0.2926829268,11.90243902,0.6341463415,2.195121951,0.529,0,0.474,0.529,0.54,0.6,0.052,0.2,0.4,0.521,27.4,0.745,0.02,2,0,101,1,0,4,3125,-2.57,-0.4,3.1,0.046,1,Rotation,Rotation,0
Erik Murphy,2013,49,Florida,81,225,Forward,7.317460317,0.7142857143,3.523809524,0.4920634921,0.4920634921,18.23809524,0.9841269841,2.317460317,0.494,0.44,0.738,0.6,0.545,12.1,0.195,7.3,4.8,0.622,14.1,0.197,0.426,4,0,101,1,0,3,336,-8.6,-0.6,-0.4,-0.055,0,Bust,Bust,0
James Ennis III,2013,50,Cal State Long Beach,76,195,Guard,13.91176471,2.382352941,5.117647059,1.941176471,1,31.05882353,2.441176471,2.176470588,0.534,0.374,0.797,0.627,0.691,9,0.172,5.6,3.3,0.615,18.9,0.398,0.457,2,0,101,0,0,4,0,0,0,0,0.097,0,Starter+,Bust,0
Romero Osby,2013,51,Oklahoma,81,225,Forward,9.911764706,0.8235294118,4.779411765,0.4117647059,0.6470588235,22.47058824,1.367647059,1.970588235,0.496,0.333,0.709,0.513,0.515,11.1,0.161,7.3,3.8,0.565,13,0.495,0.118,4,0,101,1,0,0,0,0,0,0,0,0,Bust,Bust,0
Lorenzo Brown,2013,52,NC State,76,195,Guard,11.20833333,5.854166667,4.0625,1.4375,0.5,32.64583333,3.166666667,2,0.41,0.302,0.733,0.445,0.443,9.6,0.117,5.7,3.9,0.513,21.1,0.4,0.22,3,0,101,1,0,4,0,0,0,0,-0.007,0,Starter+,Bust,0
Colton Iverson,2013,53,Colorado State,76,195,Guard,6.507246377,0.9275362319,5.231884058,0.4637681159,0.6811594203,20.69565217,1.753623188,2.275362319,0.522,0.2678274483,0.54,0.522,0.522,10.7,0.155,5.6,5.1,0.557,18.6,0.654,0,4,0,101,0,0,0,0,0,0,0,0,0,Bust,Bust,0
Arsalan Kazemi,2013,54,Oregon,76,195,Guard,10.92307692,1.415384615,9.630769231,1.8,0.8153846154,30.01538462,1.753846154,2.507692308,0.517,0,0.667,0.517,0.518,20.4,0.216,11.5,8.9,0.604,15.5,0.861,0.002,4,0,101,0,0,0,0,0,0,0,0,0,Bust,Bust,0
Peyton Siva,2013,56,Louisville,76,195,Guard,7.402777778,4.375,2.333333333,1.569444444,0.1111111111,26.61111111,2.486111111,2.611111111,0.425,0.295,0.697,0.475,0.491,12.9,0.137,4.9,8,0.516,24.6,0.4,0.344,4,0,101,1,0,3,1213,-6.4,-1.2,-0.9,-0.032,0,Bust,Rotation,0
Alex Oriakhi,2013,57,Missouri,83,248,Center,7.944444444,0.3194444444,6.25,0.3472222222,1.5,24.72222222,1.305555556,2.5,0.548,0,0.673,0.548,0.548,13.6,0.149,7.6,5.9,0.559,13.8,0.512,0.001,4,0,101,1,0,0,0,0,0,0,0,0,Bust,Bust,0
Deshaun Thomas,2013,58,Ohio State,81,225,Forward,13.18518519,0.7222222222,4.518518519,0.3333333333,0.1481481481,26.7037037,0.962962963,1.351851852,0.461,0.329,0.801,0.511,0.519,16.6,0.217,11.5,5.1,0.569,8.3,0.266,0.329,3,0,101,1,0,0,0,0,0,0,0,0,Bust,Bust,0
Andrew Wiggins,2014,1,Kansas,80,200,Guard,17.1,1.5,5.9,1.2,1,32.8,2.3,2.7,0.448,0.341,0.775,0.499,0.493,4.9,0.17,3.2,1.7,0.563,13.1,0.538,0.299,1,1,1,1,1,11,11841,-1.96,0.1,12.5,0.065,1,Rotation,Starter+,1
Jabari Parker,2014,2,Duke,80,235,Forward,19.1,1.2,8.7,1.1,1.2,30.7,2.3,2.4,0.473,0.358,0.748,0.511,0.504,5.5,0.205,3.6,1.9,0.558,11.9,0.429,0.212,1,1,3,1,1,8,5617,-0.81,1.7,10.1,0.078,1,Rotation,Starter+,1
Joel Embiid,2014,3,Kansas,84,250,Center,11.2,1.4,8.1,0.9,2.6,23.1,2.4,3.4,0.626,0.2,0.685,0.629,0.639,3.4,0.213,1.8,1.7,0.655,21.6,0.836,0.029,1,1,16,1,0,9,2698,3.649592291,3.9,8.1,0.213,1,Starter+,Rotation,1
Aaron Gordon,2014,4,Arizona,81,225,Forward,12.4,2,8,0.9,1,31.2,1.4,2.4,0.495,0.356,0.422,0.516,0.513,5.4,0.183,2.1,3.3,0.503,10.5,0.471,0.118,1,1,4,1,1,11,6867,-0.29,2.9,13,0.109,1,Rotation,Starter+,1
Marcus Smart,2014,6,Oklahoma State,76,220,Guard,16.6,4.5,5.9,2.9,0.6,33.1,3,2.9,0.413,0.395,0.751,0.47,0.488,11,0.207,5.6,5.4,0.542,16.4,0.612,0.388,2,0,9,1,1,11,7488,-1.02,1.8,10.9,0.085,1,Rotation,Starter+,1
Julius Randle,2014,7,Kentucky,81,250,Forward,15,1.4,10.4,0.5,0.8,30.8,2.5,2.3,0.501,0.167,0.706,0.505,0.517,5.9,0.191,3.5,2.4,0.567,16.1,0.739,0.046,1,1,2,1,1,11,6622,-1.23,1.3,11.6,0.108,1,Rotation,Starter+,1
Nik Stauskas,2014,8,Michigan,78,205,Guard,14.1,2.3,2.9,0.6,0.3,32.9,1.5,1,0.467,0.441,0.832,0.591,0.5,10.7,0.174,8.5,2.3,0.638,11.8,0.421,0.564,2,0,78,1,0,6,5647,-3.17,-1.8,2.7,0.028,1,Bust,Starter+,0
Noah Vonleh,2014,9,Indiana,82,240,Forward,11.3,0.6,9,0.9,1.4,26.5,2.1,2.7,0.523,0.485,0.716,0.56,0.53,3.6,0.182,1.6,2,0.604,18.6,0.62,0.153,1,1,8,1,1,8,3573,-3.3,-1.1,5.1,0.077,1,Bust,Rotation,0
Elfrid Payton,2014,10,Louisiana,75,180,Guard,14.3,4.9,5.1,2,0.5,31.6,3.4,2.3,0.485,0.268,0.611,0.5,0.512,10.9,0.139,6.1,4.9,0.533,20.1,0.625,0.109,3,0,101,0,0,9,8854,-0.45,3.4,11.7,0.052,1,Rotation,Starter+,1
Doug McDermott,2014,11,Creighton,79,225,Forward,21.7,1.3,7.5,0.2,0.1,31.5,2.2,1.8,0.55,0.458,0.831,0.616,0.587,26.8,0.235,21.6,5.2,0.652,11.7,0.345,0.288,4,0,101,0,0,11,5458,-2.69,-0.9,7.7,0.075,1,Rotation,Starter+,0
Zach LaVine,2014,13,UCLA,77,180,Guard,9.4,1.8,2.5,0.9,0.2,24.4,1.1,2,0.441,0.375,0.691,0.524,0.494,2.5,0.111,1.4,1.2,0.545,11.6,0.236,0.444,1,1,49,1,0,11,6601,-2.05,-0.2,5.2,0.082,1,Rotation,Starter+,0
T.J. Warren,2014,14,NC State,80,233,Forward,18.5,1,5.7,1.5,0.5,31.2,1.7,2.5,0.555,0.315,0.654,0.579,0.564,10.6,0.194,8.1,2.5,0.593,9.7,0.313,0.15,2,0,27,1,0,9,5874,-0.65,2,10.8,0.097,1,Rotation,Starter+,1
Adreian Payne,2014,15,Michigan State,82,245,Center,8.9,0.6,5.3,0.6,1,20,1.4,2.2,0.526,0.409,0.755,0.562,0.551,13.2,0.192,7,6.2,0.601,15.4,0.432,0.175,4,0,27,1,0,4,1403,-5.93,-1.4,-0.6,-0.019,0,Bust,Rotation,0
James Young,2014,17,Kentucky,78,215,Guard,14.3,1.7,4.3,0.8,0.2,32.4,1.9,2.1,0.407,0.349,0.706,0.498,0.47,4.7,0.145,3,1.7,0.536,12.3,0.393,0.522,1,1,9,1,1,4,812,-3.36,-0.3,0.8,0.046,0,Bust,Bust,0
Tyler Ennis,2014,18,Syracuse,74,180,Guard,12.9,5.5,3.4,2.1,0.2,35.7,1.7,2,0.411,0.353,0.765,0.453,0.429,5.5,0.18,3.2,2.2,0.511,11.9,0.414,0.236,1,1,23,1,0,4,2336,-3.38,-0.8,1.3,0.026,1,Bust,Rotation,0
Gary Harris,2014,19,Michigan State,76,210,Guard,14.9,2,3.3,1.6,0.3,31,1.6,2,0.44,0.376,0.788,0.533,0.503,9.8,0.183,6.2,3.6,0.571,11,0.306,0.495,2,0,16,1,0,11,7244,-0.4,3,13.4,0.076,1,Rotation,Starter+,1
Mitch McGary,2014,21,Michigan,82,255,Forward,7.8,0.8,6.6,1.2,0.7,20.6,1.3,2.5,0.588,0,0.513,0.588,0.592,4.9,0.201,2.6,2.2,0.582,16,0.272,0.007,2,0,26,1,0,2,557,-2.6,-0.1,1.3,0.108,0,Rotation,Bust,0
Jordan Adams,2014,22,UCLA,77,220,Guard,16.4,2.1,4.6,2.4,0.2,30.2,1.4,2.1,0.467,0.331,0.839,0.529,0.548,11.2,0.215,7.4,3.8,0.589,8.9,0.429,0.371,2,0,59,1,0,2,263,1.7,0.2,0.4,0.07,0,Starter+,Bust,1
Rodney Hood,2014,23,Duke,80,215,Forward,13.3,2.1,4.3,0.6,0.3,32.8,1.3,2,0.455,0.396,0.773,0.539,0.499,7.8,0.142,5.8,2,0.569,9.7,0.252,0.426,2,0,27,1,0,8,6814,-0.08,3.2,13.5,0.076,1,Rotation,Starter+,1
Shabazz Napier,2014,24,UConn,73,180,Guard,13.7,4.5,4,1.8,0.2,32.3,2.4,2.1,0.411,0.375,0.813,0.501,0.444,20.2,0.175,12.8,7.4,0.562,16.7,0.433,0.479,4,0,75,1,0,6,3659,-1.14,0.7,4.4,0.065,1,Rotation,Rotation,1
P.J. Hairston,2014,26,UNC,78,220,Guard,10,1,3.2,0.8,0.3,18.1,0.9,1.7,0.388,0.349,0.8,0.5,0.349,6.3,0.195,4.3,2,0.544,9.2,0.309,0.642,2,0,11,1,0,2,2000,-3.9,-1,0.9,0.021,0,Bust,Rotation,0
C.J. Wilcox,2014,28,Washington,77,195,Guard,14.4,1.6,3.4,0.9,0.7,28.5,1.4,1.9,0.433,0.389,0.84,0.535,0.481,15.5,0.166,11.7,3.7,0.571,9.8,0.241,0.523,4,0,101,0,0,3,376,-4.3,-0.2,0.1,0.007,0,Bust,Bust,0
Josh Huestis,2014,29,Stanford,79,230,Forward,7.5,0.8,6.2,0.5,1.4,25,0.9,1.7,0.451,0.319,0.61,0.489,0.492,11.6,0.137,5.5,6,0.509,11.1,0.318,0.238,4,0,101,0,0,3,1068,-3.5,-0.4,0.7,0.03,0,Bust,Rotation,0
Kyle Anderson,2014,30,UCLA,81,230,Guard,12.2,5,8.7,1.8,0.8,31.6,2.6,1.9,0.452,0.375,0.736,0.479,0.465,9.3,0.167,4.6,4.8,0.531,18.4,0.452,0.143,2,0,3,1,1,11,4601,1.92,4.6,12.7,0.122,1,Starter+,Starter+,1
K.J. McDaniels,2014,32,Clemson,81,225,Forward,11.29166667,0.9583333333,5.104166667,0.9166666667,1.854166667,26.04166667,1.625,2.041666667,0.436,0.279,0.731,0.479,0.507,10.7,0.186,5.6,5.1,0.547,12.9,0.373,0.322,3,0,101,0,0,4,4184,-2.8,-0.8,2.6,0.03,1,Rotation,Starter+,0
Joe Harris,2014,33,Virginia,81,225,Forward,12.6,1.9,3.8,0.9,0.4,30.3,1.6,2.3,0.445,0.407,0.722,0.548,0.484,17.8,0.174,10,7.8,0.577,12.6,0.324,0.506,4,0,101,0,0,4,3621,-1.83,0.2,5,0.09,1,Rotation,Rotation,1
Cleanthony Early,2014,34,Wichita State,81,225,Forward,15.41666667,0.6388888889,5.166666667,0.8611111111,0.8055555556,26.38888889,1.944444444,2.388888889,0.469,0.381,0.816,0.559,0.547,11.3,0.23,7.2,4.1,0.596,12.1,0.433,0.411,2,0,101,0,0,4,2775,-5.89,-2.7,-2.1,-0.039,1,Bust,Rotation,0
Jarnell Stokes,2014,35,Tennessee,81,225,Forward,12.63265306,1.591836735,9.918367347,0.7755102041,1.183673469,29.87755102,2.285714286,2.204081633,0.539,0,0.593,0.539,0.542,12.7,0.197,7.6,5.2,0.56,15.1,0.63,0.004,3,0,101,0,0,4,302,0.1,0.1,1.3,0.202,0,Starter+,Bust,1
Johnny O'Bryant,2014,36,LSU,81,225,Forward,13.85106383,1.446808511,8.446808511,0.5106382979,0.829787234,29.31914894,3.234042553,2.957446809,0.466,0.2,0.681,0.468,0.471,5.8,0.094,1.9,3.9,0.501,18.8,0.434,0.028,3,0,101,1,0,4,1684,-6.18,-1.7,0.2,0.006,0,Bust,Rotation,0
DeAndre Daniels,2014,37,UConn,81,225,Forward,9.36,0.46,4.68,0.56,1.14,22.76,1.3,2.12,0.436,0.342,0.736,0.483,0.471,7.7,0.131,3.5,4.2,0.537,12.6,0.255,0.301,3,0,101,0,0,0,0,0,0,0,0,0,Bust,Bust,0
Spencer Dinwiddie,2014,38,Colorado,76,195,Guard,12.825,2.775,3.075,1.25,0.3,30.8,1.75,2.25,0.395,0.338,0.836,0.466,0.437,12.3,0.19,8.4,3.9,0.599,14.1,0.733,0.432,3,0,101,0,0,4,4254,-0.48,1.7,8.7,0.1,1,Rotation,Starter+,1
Jerami Grant,2014,39,Syracuse,81,225,Forward,7.857142857,0.8285714286,5.428571429,0.6571428571,0.5142857143,26.08571429,0.8285714286,1.971428571,0.44,0.25,0.667,0.442,0.443,6.6,0.168,3.6,3,0.536,11.1,0.652,0.052,2,0,101,1,0,4,6621,-1.44,0.9,10.9,0.089,1,Rotation,Starter+,1
Glenn Robinson III,2014,40,Michigan,81,225,Forward,27.51612903,1.85483871,9.709677419,1.822580645,1.048387097,35.09677419,3.903225806,2.741935484,0.479,0.385,0.773,0.523,0.507,7.478745482,0.2543844323,3.906961062,3.591430432,0.5636477962,11.53962023,0.409881967,0.247954403,2,0,101,1,0,4,11615,-0.04,5.6,14.5,0.071,1,Rotation,Starter+,1
Nick Johnson,2014,42,Arizona,76,195,Guard,11.88888889,2.796296296,3.925925926,1.333333333,0.5740740741,31.37037037,1.833333333,2.277777778,0.396,0.327,0.69,0.456,0.436,13.5,0.162,7,6.5,0.535,13.6,0.399,0.383,3,0,101,1,0,3,1291,-6.5,-1.4,-0.5,-0.02,0,Bust,Rotation,0
Markel Brown,2014,44,Oklahoma State,76,195,Guard,13.84285714,2.642857143,4.785714286,0.9714285714,0.9142857143,33.68571429,2.128571429,2.285714286,0.438,0.37,0.741,0.504,0.476,14.3,0.14,8,6.3,0.545,13.6,0.442,0.335,4,0,101,0,0,4,0,0,0,0,0.029,0,Starter+,Bust,0
Dwight Powell,2014,45,Stanford,81,225,Forward,10.77777778,1.694444444,6.680555556,0.8472222222,0.8888888889,27,1.972222222,2.888888889,0.436,0.258,0.723,0.449,0.456,13,0.146,6.1,6.9,0.533,17.1,0.502,0.103,4,0,101,1,0,4,4233,0.91,3.1,14.9,0.181,1,Starter+,Starter+,1
Jordan Clarkson,2014,46,Missouri,76,195,Guard,15.34693878,2.551020408,3.265306122,0.9591836735,0.2857142857,32.04081633,2.469387755,2.12244898,0.44,0.347,0.835,0.492,0.48,10.1,0.136,6.9,3.2,0.548,16.3,0.453,0.274,3,0,101,0,0,11,8313,-0.1714543486,1.7,8.7,0.056,1,Rotation,Starter+,1
Russ Smith,2014,47,Louisville,76,195,Guard,13.3968254,2.888888889,3.063492063,1.825396825,0.06349206349,24.42857143,2.301587302,2.26984127,0.404,0.33,0.779,0.461,0.443,17.1,0.212,8.8,8.3,0.528,14.9,0.428,0.347,4,0,101,0,0,2,131,-5.1,-0.1,-0.2,-0.068,0,Bust,Bust,0
Lamar Patterson,2014,48,Pitt,76,195,Guard,10.28571429,2.771428571,4.171428571,1.114285714,0.2428571429,26.21428571,1.985714286,2.214285714,0.436,0.373,0.708,0.513,0.48,15.5,0.171,9.4,6,0.549,16,0.359,0.422,4,0,101,1,0,2,435,-5.7,-0.4,0.1,0.006,0,Bust,Bust,0
Cameron Bairstow,2014,49,New Mexico,81,225,Forward,9.983333333,0.9,4.783333333,0.35,0.7833333333,22.23333333,1.183333333,2.2,0.533,0.5,0.668,0.536,0.534,13,0.186,7.7,5.2,0.577,12.8,0.692,0.007,4,0,101,0,0,4,714,-8.09,-1.1,-0.4,-0.021,0,Bust,Bust,0
Alec Brown,2014,50,Green Bay,81,225,Forward,13.98507463,0.8805970149,6.253731343,0.5970149254,2.686567164,30.98507463,2,2.76119403,0.48,0.406,0.767,0.511,0.493,13.4,0.145,7.2,6.2,0.542,14.5,0.403,0.15,4,0,101,0,0,0,0,0,0,0,0,0,Bust,Bust,0
Semaj Christon,2014,55,Xavier,76,195,Guard,17.91176471,4.352941176,3.147058824,1.470588235,0.1764705882,35.73529412,3.147058824,2.294117647,0.485,0.357,0.722,0.502,0.499,6.8,0.122,4.1,2.7,0.525,16.7,0.536,0.098,2,0,101,0,0,1,973,-5.1,-0.8,0.1,0.006,0,Bust,Bust,0
Devyn Marble,2014,56,Iowa,76,195,Guard,12.5,2.9,3.4,1.3,0.2,27.6,1.7,1.6,0.415,0.338,0.726,0.464,0.447,13.3,0.142,8.5,4.7,0.516,12.4,0.438,0.291,4,0,101,0,0,4,1766,-5.52,-1.6,-1,-0.028,0,Bust,Rotation,0
Jordan McRae,2014,58,Tennessee,76,195,Guard,15.28301887,2.056603774,4.113207547,0.5849056604,0.7924528302,30.75471698,2.358490566,2.283018868,0.423,0.379,0.776,0.505,0.457,12,0.156,7.6,4.4,0.541,13.8,0.382,0.439,4,0,101,1,0,4,579,-3.060103627,-0.1,0.6,0.048,0,Bust,Bust,0
Xavier Thames,2014,59,San Diego State,76,195,Guard,10.4516129,2.322580645,2.532258065,1.129032258,0.1774193548,28.11290323,1.387096774,1.935483871,0.384,0.304,0.823,0.43,0.419,13.7,0.153,7.5,6.2,0.524,13.9,0.452,0.327,4,0,101,1,0,0,0,0,0,0,0,0,Bust,Bust,0
Cory Jefferson,2014,60,Baylor,81,225,Forward,7.671875,0.40625,5.03125,0.3125,1.140625,18.5625,0.671875,1.671875,0.507,0.478,0.645,0.522,0.509,12.7,0.196,8.3,4.4,0.582,9.2,0.534,0.063,4,0,101,1,0,4,1983,-3.3,-0.7,3,0.071,0,Bust,Rotation,0
Karl-Anthony Towns,2015,1,Kentucky,83,250,Forward,10.3,1.1,6.7,0.5,2.3,21.1,1.4,2.9,0.566,0.25,0.813,0.57,0.577,6.4,0.311,3.5,2.9,0.627,14.2,0.523,0.031,1,1,5,1,1,4,11120,4.51,18.2,45.4,0.187,1,Starter+,Starter+,1
D'Angelo Russell,2015,2,Ohio State,77,180,Guard,19.3,5,5.7,1.6,0.3,33.9,2.9,2.1,0.449,0.411,0.756,0.541,0.479,6.8,0.229,4.4,2.4,0.573,14.8,0.303,0.449,1,1,16,1,0,10,7752,0.03,4.2,6.7,0.066,1,Starter+,Starter+,1
Jahlil Okafor,2015,3,Duke,83,270,Center,17.3,1.3,8.5,0.8,1.4,30.1,2.5,2.1,0.664,0,0.51,0.664,0.664,6.7,0.235,4.5,2.2,0.641,15.6,0.462,0,1,1,1,1,1,7,4013,-2.12,-0.1,5.2,0.071,1,Rotation,Starter+,0
Willie Cauley-Stein,2015,6,Kentucky,84,240,Forward,8,0.9,6.2,1.1,2.2,24.5,1.2,2.3,0.593,0,0.508,0.593,0.593,12.8,0.198,5.7,7.1,0.582,14.9,0.509,0,3,0,38,1,0,7,7090,-0.01,3.5,17.3,0.121,1,Rotation,Starter+,1
Stanley Johnson,2015,8,Arizona,78,225,Forward,13.8,1.7,6.5,1.5,0.4,28.4,2.2,2.6,0.446,0.371,0.742,0.501,0.478,5.7,0.212,2.8,2.9,0.551,14.7,0.456,0.297,1,1,3,1,1,8,6160,-2.894529221,-1.1,3.3,0.037,1,Rotation,Starter+,0
Frank Kaminsky,2015,9,Wisconsin,84,242,Center,10.1,1.3,4.6,0.5,1.1,20.4,0.8,1.6,0.522,0.369,0.763,0.573,0.58,19.1,0.259,12.8,6.3,0.609,9.2,0.384,0.275,4,0,101,0,0,8,6252,-0.62,2.1,11,0.094,1,Rotation,Starter+,1
Justise Winslow,2015,10,Duke,78,225,Forward,12.6,2.1,6.5,1.3,0.9,29.1,1.8,2.8,0.486,0.418,0.641,0.551,0.516,5.5,0.196,3.1,2.5,0.572,14.2,0.438,0.309,1,1,13,1,0,8,6496,-1.72,0.5,7.8,0.044,1,Rotation,Starter+,1
Myles Turner,2015,11,Texas,83,240,Forward,10.1,0.6,6.5,0.3,2.6,22.2,1.4,2.4,0.455,0.274,0.839,0.488,0.513,4,0.213,1.9,2.1,0.556,13.2,0.436,0.241,1,1,6,1,1,10,7863,0.7,5.3,22.1,0.122,1,Starter+,Starter+,1
Trey Lyles,2015,12,Kentucky,82,235,Forward,8.7,1.1,5.2,0.5,0.4,23,1.1,1.6,0.488,0.138,0.735,0.496,0.536,4.4,0.213,2.1,2.3,0.543,12.4,0.425,0.121,1,1,12,1,0,10,5051,-1.17,1,8.2,0.088,1,Rotation,Starter+,1
Devin Booker,2015,13,Kentucky,78,206,Guard,10,1.1,2,0.4,0.1,21.5,1,1.5,0.47,0.411,0.828,0.571,0.527,4.5,0.219,2.7,1.8,0.6,10.4,0.223,0.491,1,1,23,1,0,10,8945,-0.8,2.7,9.8,0.109,1,Rotation,Starter+,1
Cameron Payne,2015,14,Murray State,74,180,Guard,18.5,5.7,3.7,1.8,0.5,32.4,2.9,2.4,0.432,0.359,0.781,0.509,0.487,11.3,0.202,8,3.3,0.551,14.5,0.322,0.431,2,0,101,0,0,10,2454,-2.31,-0.3,2.4,0.081,1,Rotation,Rotation,0
Kelly Oubre Jr.,2015,15,Kansas,79,200,Guard,9.3,0.8,5,1.1,0.4,21,1.2,2,0.444,0.358,0.712,0.512,0.497,3.4,0.18,1.7,1.7,0.555,12.5,0.444,0.383,1,1,8,1,1,10,6442,-2.28,-0.4,8.3,0.068,1,Rotation,Starter+,0
Terry Rozier,2015,16,Louisville,73,190,Guard,12,2.4,4.3,1.5,0.1,26.8,1.4,1.6,0.408,0.331,0.772,0.463,0.447,9.5,0.193,4.5,4.9,0.507,10.5,0.303,0.337,2,0,75,1,0,10,5433,0.06,2.8,9.9,0.08,1,Starter+,Starter+,1
Rashad Vaughn,2015,17,UNLV,78,210,Guard,17.8,1.6,4.8,0.8,0.3,32.3,2.2,2.3,0.439,0.383,0.694,0.521,0.481,2.5,0.132,1.4,1.1,0.547,11.8,0.299,0.43,1,0,10,1,1,3,1671,-4.7,-1.2,-0.6,-0.017,0,Bust,Rotation,0
Sam Dekker,2015,18,Wisconsin,81,230,Forward,12.1,1.3,5,0.6,0.5,27.9,1,1.2,0.493,0.348,0.695,0.563,0.591,15.9,0.201,10.6,5.3,0.585,8.9,0.317,0.403,3,0,19,1,0,5,3096,-1.37,0.5,5.3,0.083,1,Rotation,Rotation,1
